date,adj_close,volume
2012-05-18,38.02141571044922,573576400
2012-05-21,33.84432983398438,168192700
2012-05-22,30.83086013793945,101786600
2012-05-23,31.82540130615234,73600000
2012-05-24,32.84978485107422,50237200
2012-05-25,31.73589324951172,37149800
2012-05-29,28.68264579772949,78063400
2012-05-30,28.03619194030762,57267900
2012-05-31,29.43849945068359,111639200
2012-06-01,27.56875419616699,41855500
2012-06-04,26.75322914123535,35230300
2012-06-05,25.72885131835938,42473400
2012-06-06,26.66372108459473,61489200
2012-06-07,26.16644859313965,26159500
2012-06-08,26.95213890075684,38034000
2012-06-11,26.86263084411621,28219600
2012-06-12,27.25050163269043,15816800
2012-06-13,27.1212100982666,17102800
2012-06-14,28.13564682006836,16855000
2012-06-15,29.84626197814941,43563800
2012-06-18,31.23862266540527,42978900
2012-06-19,31.73589324951172,30849000
2012-06-20,31.42758560180664,15553600
2012-06-21,31.66627883911133,21875300
2012-06-22,32.86967468261719,74834000
2012-06-25,31.88507843017578,24352900
2012-06-26,32.91939926147461,24858700
2012-06-27,32.05414962768555,28568000
2012-06-28,31.18889808654785,17713300
2012-06-29,30.93031311035156,19526900
2012-07-02,30.60211753845215,14122000
2012-07-03,31.02976989746094,8763600
2012-07-05,31.29829406738281,10032100
2012-07-06,31.55687713623047,10945600
2012-07-09,31.99447250366211,17785200
2012-07-10,31.29829406738281,14269500
2012-07-11,30.80102348327637,13030300
2012-07-12,30.64189720153809,11300700
2012-07-13,30.55238723754883,8108300
2012-07-16,28.09586334228516,24672100
2012-07-17,27.93673515319824,30438600
2012-07-18,28.951171875,16841800
2012-07-19,28.84177207946777,13685100
2012-07-20,28.60308265686035,11869100
2012-07-23,28.59313583374023,12390700
2012-07-24,28.29477310180664,11539800
2012-07-25,29.17991638183594,17230200
2012-07-26,26.70350074768066,64597400
2012-07-27,23.58063507080078,123102300
2012-07-30,23.0236873626709,29285900
2012-07-31,21.5915470123291,56179400
2012-08-01,20.76607513427734,44604400
2012-08-02,19.93066215515137,56374500
2012-08-03,20.97493171691895,80647000
2012-08-06,21.8004035949707,27778900
2012-08-07,20.60694885253906,36782900
2012-08-08,20.60694885253906,29537400
2012-08-09,20.89536476135254,15610700
2012-08-10,21.69100189208984,25794700
2012-08-13,21.48214721679688,24973100
2012-08-14,20.2688045501709,39308800
2012-08-15,21.08433151245117,47861100
2012-08-16,19.76158905029297,157565300
2012-08-17,18.94605827331543,129293400
2012-08-20,19.90082359313965,101186600
2012-08-21,19.05546188354492,70640600
2012-08-22,19.33393478393555,49892200
2012-08-23,19.33393478393555,32813700
2012-08-24,19.30409622192383,29622200
2012-08-27,19.0455150604248,20704000
2012-08-28,19.2344799041748,25417000
2012-08-29,18.99578666687012,16124700
2012-08-30,18.98584365844727,30647500
2012-08-31,17.96146011352539,58764200
2012-09-04,17.63326072692871,46622400
2012-09-05,18.47862815856934,60781800
2012-09-06,18.8565502166748,46066500
2012-09-07,18.87644195556641,36371700
2012-09-10,18.70736885070801,24797800
2012-09-11,19.32398986816406,50508200
2012-09-12,20.81580352783203,121584000
2012-09-13,20.59700012207031,65041600
2012-09-14,21.87996482849121,72819800
2012-09-17,21.4025821685791,50667600
2012-09-18,21.75067710876465,36760500
2012-09-19,23.16292572021484,78782800
2012-09-20,22.46674346923828,57248900
2012-09-21,22.73527336120605,51218100
2012-09-24,20.67656898498535,79106500
2012-09-25,20.16934967041016,46291700
2012-09-26,20.50749397277832,38271900
2012-09-27,20.20913124084473,30215900
2012-09-28,21.54182052612305,65486000
2012-10-01,21.87001991271973,51262700
2012-10-02,22.14849090576172,29341400
2012-10-03,21.71089363098145,32000100
2012-10-04,21.83023834228516,46892100
2012-10-05,20.79591178894043,40529300
2012-10-08,20.28869438171387,32236700
2012-10-09,20.11962127685547,27161800
2012-10-10,19.53283882141113,39321800
2012-10-11,19.64223861694336,21817300
2012-10-12,19.41349792480469,18809400
2012-10-15,19.41349792480469,20189700
2012-10-16,19.37371635437012,21834700
2012-10-17,19.77153396606445,44074500
2012-10-18,18.87644195556641,52157400
2012-10-19,18.89633178710938,34835000
2012-10-22,19.21458625793457,32447300
2012-10-23,19.39360427856445,78381200
2012-10-24,23.1032543182373,228949900
2012-10-25,22.43690872192383,76142000
2012-10-26,21.82029342651367,73175800
2012-10-31,20.99482345581055,99378200
2012-11-01,21.09427452087402,37713900
2012-11-02,21.06443977355957,38344400
2012-11-05,21.13405799865723,31806700
2012-11-06,21.05449485778809,29062700
2012-11-07,20.35831260681152,33396800
2012-11-08,19.88093376159668,34254600
2012-11-09,19.10518646240234,42295500
2012-11-12,19.96049499511719,67349200
2012-11-13,19.75164222717285,71775100
