date,adj_close,volume
2011-03-15,8.253999710083008,98690000
2011-03-16,8.234999656677246,104162000
2011-03-17,8.048500061035156,129428000
2011-03-18,8.090999603271484,148854000
2011-03-21,8.22599983215332,81102000
2011-03-22,8.130000114440918,72228000
2011-03-23,8.265999794006348,94426000
2011-03-24,8.555000305175781,125664000
2011-03-25,8.548999786376953,85876000
2011-03-28,8.467499732971191,68016000
2011-03-29,8.730999946594238,97692000
2011-03-30,8.970999717712402,137186000
2011-03-31,9.006500244140625,96530000
2011-04-01,9.006500244140625,113682000
2011-04-04,9.147000312805176,83728000
2011-04-05,9.26449966430664,111384000
2011-04-06,9.137999534606934,108614000
2011-04-07,9.245499610900879,91280000
2011-04-08,9.23550033569336,74528000
2011-04-11,9.20199966430664,65942000
2011-04-12,9.02400016784668,106690000
2011-04-13,9.114500045776367,84326000
2011-04-14,9.090999603271484,71764000
2011-04-15,9.000499725341797,85448000
2011-04-18,8.916999816894531,92330000
2011-04-19,8.940999984741211,52920000
2011-04-20,9.193499565124512,81350000
2011-04-21,9.294500350952148,66962000
2011-04-25,9.270999908447266,68762000
2011-04-26,9.114999771118164,224000000
2011-04-27,9.831500053405762,472460000
2011-04-28,9.753499984741211,146000000
2011-04-29,9.790499687194824,132818000
2011-05-02,10.05949974060059,187962000
2011-05-03,9.922499656677246,122000000
2011-05-04,9.998499870300293,131000000
2011-05-05,9.855500221252441,92000000
2011-05-06,9.880000114440918,80278000
2011-05-09,10.03999996185303,116508000
2011-05-10,10.19699954986572,117718000
2011-05-11,10.2189998626709,96180000
2011-05-12,10.30350017547607,96000000
2011-05-13,10.12800025939941,82474000
2011-05-16,9.625499725341797,187728000
2011-05-17,9.740500450134277,141466000
2011-05-18,9.854499816894531,99116000
2011-05-19,9.9399995803833,74024000
2011-05-20,9.932499885559082,67620000
2011-05-23,9.810999870300293,84000000
2011-05-24,9.66349983215332,59454000
2011-05-25,9.61299991607666,93226000
2011-05-26,9.75,81504000
2011-05-27,9.706500053405762,47052000
2011-05-31,9.834500312805176,68180000
2011-06-01,9.619999885559082,68904000
2011-06-02,9.682499885559082,60898000
2011-06-03,9.416000366210938,99490000
2011-06-06,9.284500122070312,74320000
2011-06-07,9.3774995803833,97330000
2011-06-08,9.40250015258789,74332000
2011-06-09,9.484000205993652,83746000
2011-06-10,9.326499938964844,75208000
2011-06-13,9.314499855041504,77378000
2011-06-14,9.498000144958496,79206000
2011-06-15,9.298999786376953,126354000
2011-06-16,9.182499885559082,120642000
2011-06-17,9.318499565124512,126444000
2011-06-20,9.38599967956543,56634000
2011-06-21,9.71150016784668,83652000
2011-06-22,9.581500053405762,62594000
2011-06-23,9.708000183105469,92192000
2011-06-24,9.6274995803833,72290000
2011-06-27,10.0625,122014000
